
                time        total_energy      kinetic_energy    potential_energy          temprature
       93.7621230000    -1412.0867547284     1611.9702485745    -3080.3821412352    -1412.0867547284
       93.9035440000    -1513.2949011902     1534.4688790325    -3079.6605929083    -1513.2949011902
       94.0449650000    -1547.0327371332     1551.3751414360    -3086.2002164847    -1547.0327371332
       94.1863860000    -1471.8418046540     1683.4896265764    -3083.8770485196    -1471.8418046540
       94.3278070000    -1316.7837655656     1849.5369939805    -3088.4073752785    -1316.7837655656
       94.4692280000    -1157.3891708598     2011.6916243487    -3090.6010594635    -1157.3891708598
       94.6106490000    -1020.6459137852     2113.6161346130    -3091.7510926463    -1020.6459137852
       94.7520700000     -967.3164340116     2119.7271689481    -3092.2263225075     -967.3164340116
       94.8934910000    -1000.9748185031     2065.6562671289    -3095.7230875671    -1000.9748185031
       95.0349120000    -1062.0519211151     2009.3906449158    -3101.7081831643    -1062.0519211151
       95.1763330000    -1131.0145104476     1929.9358668562    -3101.0120020230    -1131.0145104476
       95.3177540000    -1210.3306393572     1851.4950595311    -3098.1730422714    -1210.3306393572
       95.4591750000    -1275.8949471657     1798.3235523893    -3097.7251846112    -1275.8949471657
       95.6005960000    -1310.0937672265     1775.2067607726    -3093.1426307000    -1310.0937672265
       95.7420170000    -1297.6446033530     1807.9316862464    -3086.2990586755    -1297.6446033530
       95.8834380000    -1271.0372557930     1817.1320185571    -3085.0506643051    -1271.0372557930
       96.0248590000    -1266.4968874578     1818.9086681271    -3079.6719770177    -1266.4968874578
       96.1662800000    -1253.0464070682     1845.1622633697    -3086.1381483311    -1253.0464070682
       96.3077010000    -1234.8056907263     1857.8080188291    -3090.1202210118    -1234.8056907263
       96.4491220000    -1236.7396211354     1859.8185654506    -3097.6867086793    -1236.7396211354
       96.5905430000    -1234.2798749557     1863.0589578776    -3097.8156795257    -1234.2798749557
       96.7319640000    -1241.3604025250     1848.1222719361    -3097.7596519579    -1241.3604025250
       96.8733850000    -1259.5713692456     1831.3860689690    -3100.9590412114    -1259.5713692456
       97.0148060000    -1267.6865353857     1834.6890617700    -3098.1723351570    -1267.6865353857
       97.1562270000    -1256.1378220323     1853.7182382651    -3099.2059106697    -1256.1378220323
       97.2976480000    -1227.7605779039     1892.4356781810    -3099.6919442239    -1227.7605779039
       97.4390690000    -1178.7931367065     1954.2212718298    -3102.3847306014    -1178.7931367065
       97.5804900000    -1119.3565951121     2015.2045559082    -3106.2280463899    -1119.3565951121
       97.7219110000    -1071.2887619628     2046.8381609846    -3102.5183806040    -1071.2887619628
       97.8633320000    -1054.8950276321     2037.9360584159    -3100.9049949069    -1054.8950276321
       98.0047530000    -1091.0392921884     1974.1291904193    -3100.3725365981    -1091.0392921884
       98.1461740000    -1171.0338571952     1883.9764910362    -3099.5636538691    -1171.0338571952
       98.2875950000    -1253.1048263358     1812.8175201561    -3093.6301442887    -1253.1048263358
       98.4290160000    -1299.4551061942     1778.3865984234    -3091.5213041650    -1299.4551061942
       98.5704370000    -1325.4486640703     1754.2142073218    -3091.3621594612    -1325.4486640703
       98.7118580000    -1345.7118377963     1729.2157054666    -3084.9990753345    -1345.7118377963
       98.8532790000    -1369.4246170726     1703.4108410798    -3084.8180429987    -1369.4246170726
       98.9947000000    -1389.9539913251     1688.2190898214    -3084.7420115499    -1389.9539913251
       99.1361210000    -1395.6030035035     1694.5421104482    -3082.5384985034    -1395.6030035035
       99.2775420000    -1380.5510018427     1708.3975721096    -3082.7575136033    -1380.5510018427
       99.4189630000    -1370.7213110720     1714.4265624538    -3082.8985534058    -1370.7213110720
       99.5603840000    -1369.0964602930     1711.4158775889    -3082.9486070293    -1369.0964602930
       99.7018050000    -1379.2762790297     1692.6722971046    -3082.8391289760    -1379.2762790297
       99.8432260000    -1409.6756123490     1653.8332560055    -3086.2716164588    -1409.6756123490
       99.9846470000    -1457.6718555977     1601.9450031008    -3084.3332403288    -1457.6718555977
      100.1260680000    -1508.2755301663     1558.6060237553    -3088.8470170516    -1508.2755301663
      100.2674890000    -1535.8213538080     1557.2544063838    -3091.7657164574    -1535.8213538080
      100.4089100000    -1517.8032946147     1598.2566688691    -3088.3814015144    -1517.8032946147
      100.5503310000    -1450.1552861507     1681.9638058597    -3085.1759068469    -1450.1552861507
      100.6917520000    -1350.2235023927     1794.5799494752    -3088.5178716417    -1350.2235023927
      100.8331730000    -1233.7068393118     1913.7545990359    -3089.8164322359    -1233.7068393118
      100.9745940000    -1125.7606216073     2007.8002261465    -3082.9124011255    -1125.7606216073
      101.1160150000    -1038.1608141154     2068.3132282193    -3083.6411501708    -1038.1608141154
      101.2574360000    -1019.2033954205     2048.2368294778    -3081.7126091863    -1019.2033954205
      101.3988570000    -1065.3115991791     1978.8139965212    -3079.4064583379    -1065.3115991791
      101.5402780000    -1133.2957509845     1911.2782876254    -3074.4868933576    -1133.2957509845
      101.6816990000    -1180.4705385577     1883.7815694737    -3076.0285007722    -1180.4705385577
      101.8231200000    -1201.2685970038     1877.8962160335    -3077.6597344614    -1201.2685970038
      101.9645410000    -1198.2105614135     1875.4271329314    -3077.7331217352    -1198.2105614135
      102.1059620000    -1217.4417255229     1829.7452631603    -3073.4876904451    -1217.4417255229
      102.2473830000    -1286.6599706756     1738.3811718757    -3072.6536454382    -1286.6599706756
      102.3888040000    -1387.7797309365     1632.4666471020    -3071.6602985944    -1387.7797309365
      102.5302250000    -1481.8759695944     1555.5579595142    -3068.8699481177    -1481.8759695944
      102.6716460000    -1519.4951982575     1559.6209726485    -3064.3120455174    -1519.4951982575
      102.8130670000    -1461.7726761959     1651.7446484172    -3065.3095353693    -1461.7726761959
      102.9544880000    -1362.5908592229     1757.0415434236    -3070.3984649475    -1362.5908592229
      103.0959090000    -1278.6185394618     1818.2296299533    -3074.9411223534    -1278.6185394618
      103.2373300000    -1255.2351285993     1809.9900290379    -3074.9518850371    -1255.2351285993
      103.3787510000    -1293.1080841346     1747.6642178942    -3074.4108672304    -1293.1080841346
      103.5201720000    -1365.9714083869     1667.9270591907    -3069.6808436009    -1365.9714083869
      103.6615930000    -1436.8851115173     1601.8208217960    -3072.6644331653    -1436.8851115173
      103.8030140000    -1495.1155945067     1554.1492867391    -3064.6704871156    -1495.1155945067
      103.9444350000    -1524.2782978467     1536.3097599038    -3068.2555066850    -1524.2782978467
      104.0858560000    -1532.6398212236     1538.9595143862    -3068.3429678033    -1532.6398212236
      104.2272770000    -1518.4694979026     1575.2028336727    -3074.8786007873    -1518.4694979026
      104.3686980000    -1462.5524619918     1656.3298657590    -3075.7657998947    -1462.5524619918
      104.5101190000    -1364.1900098387     1770.5991585324    -3076.9987916805    -1364.1900098387
      104.6515400000    -1245.4944270458     1890.5723976656    -3078.3032158999    -1245.4944270458
      104.7929610000    -1136.2936500578     1987.3836573398    -3081.7913296279    -1136.2936500578
      104.9343820000    -1062.9426252483     2039.5333997805    -3082.4322010038    -1062.9426252483
      105.0758030000    -1046.2101890586     2020.6571668866    -3082.3577359844    -1046.2101890586
      105.2172240000    -1098.2844573330     1940.8970318356    -3079.6343419010    -1098.2844573330
      105.3586450000    -1198.1481738778     1805.5395774937    -3074.4859052385    -1198.1481738778
      105.5000660000    -1364.5667319287     1607.8535687065    -3072.5702094447    -1364.5667319287
      105.6414870000    -1568.9936287335     1406.3193101784    -3072.6684057842    -1568.9936287335
      105.7829080000    -1734.1377057379     1292.9167929930    -3071.4686131922    -1734.1377057379
      105.9243290000    -1775.5297346549     1327.5144632652    -3076.6691647103    -1775.5297346549
      106.0657500000    -1677.5913253281     1490.9707900707    -3082.3707110895    -1677.5913253281
      106.2071710000    -1496.0154297072     1675.4354427125    -3084.3032104615    -1496.0154297072
      106.3485920000    -1345.1631972472     1785.0835840126    -3078.0577800368    -1345.1631972472
      106.4900130000    -1279.0971712239     1794.8248905627    -3079.8659941957    -1279.0971712239
      106.6314340000    -1319.5506561011     1716.0247191566    -3079.1574878097    -1319.5506561011
      106.7728550000    -1414.7820601702     1615.8003201613    -3078.2189678768    -1414.7820601702
      106.9142760000    -1492.3499710182     1570.4357892373    -3077.8233064264    -1492.3499710182
      107.0556970000    -1487.9359547389     1627.1895235407    -3078.4587147026    -1487.9359547389
      107.1971180000    -1384.5192629472     1772.5814622828    -3081.7008725833    -1384.5192629472
      107.3385390000    -1225.8234060995     1933.3975274231    -3083.4215602656    -1225.8234060995
      107.4799600000    -1099.9446654034     2014.1669913742    -3084.3505579207    -1099.9446654034
      107.6213810000    -1084.2847273902     1970.7730877428    -3087.4069360251    -1084.2847273902
      107.7628020000    -1188.0940577539     1812.8474604740    -3085.9146793084    -1188.0940577539
      107.9042230000    -1377.2458870074     1602.6715922836    -3083.8713221515    -1377.2458870074
      108.0456440000    -1576.7410166689     1418.6682799803    -3080.3666184796    -1576.7410166689
      108.1870650000    -1721.4232103865     1315.5294297016    -3081.3926366367    -1721.4232103865
      108.3284860000    -1770.0767813287     1312.7168356586    -3077.6424634547    -1770.0767813287
      108.4699070000    -1737.9663255659     1372.4960942278    -3075.6892912510    -1737.9663255659
      108.6113280000    -1655.0314612763     1476.6900925398    -3078.1561201940    -1655.0314612763
      108.7527490000    -1537.1995986639     1612.1269521420    -3081.1290050952    -1537.1995986639
      108.8941700000    -1402.0356990664     1742.7618122875    -3084.4982292217    -1402.0356990664
      109.0355910000    -1285.6065824629     1847.5580338180    -3085.6477370216    -1285.6065824629
      109.1770120000    -1208.0415797453     1896.6185801748    -3082.1985567836    -1208.0415797453
      109.3184330000    -1193.7360883846     1870.4454580215    -3082.0346953038    -1193.7360883846
      109.4598540000    -1245.3221699512     1798.3425995354    -3081.4000179614    -1245.3221699512
      109.6012750000    -1323.8935822379     1718.9907644736    -3080.6820153149    -1323.8935822379
      109.7426960000    -1390.5921863513     1671.6062273910    -3081.9267404393    -1390.5921863513
      109.8841170000    -1415.5574652862     1663.1798847463    -3081.9161394148    -1415.5574652862
      110.0255380000    -1425.6647502452     1643.8860167654    -3081.7969500967    -1425.6647502452
      110.1669590000    -1460.8650557070     1594.3075608804    -3082.9052752568    -1460.8650557070
      110.3083800000    -1524.1146134690     1521.5805282519    -3078.7240183018    -1524.1146134690
      110.4498010000    -1579.9021124125     1478.4266477202    -3074.8251760480    -1579.9021124125
      110.5912220000    -1591.4312236297     1499.4765815338    -3075.0911512500    -1591.4312236297
      110.7326430000    -1542.8151674018     1569.4081979316    -3075.8579121714    -1542.8151674018
      110.8740640000    -1465.2214739992     1649.7025160349    -3074.7204649914    -1465.2214739992
      111.0154850000    -1395.2384851724     1702.5785353429    -3075.3331160669    -1395.2384851724
      111.1569060000    -1358.7349141459     1724.8357979871    -3073.5457701409    -1358.7349141459
      111.2983270000    -1343.8270497763     1738.6963862093    -3075.0331119908    -1343.8270497763
      111.4397480000    -1318.2713465555     1774.0172414775    -3073.5182357089    -1318.2713465555
      111.5811690000    -1276.8406302851     1820.7990060146    -3074.0787298323    -1276.8406302851
      111.7225900000    -1229.0552806784     1867.8690992497    -3074.6478708010    -1229.0552806784
      111.8640110000    -1186.0482578300     1902.4436466855    -3073.3970832210    -1186.0482578300
      112.0054320000    -1166.9441044241     1905.1112459493    -3073.5250430378    -1166.9441044241
      112.1468530000    -1179.6539678393     1881.6959667976    -3076.7876392072    -1179.6539678393
      112.2882740000    -1211.6749216908     1850.1830131654    -3079.4805292397    -1211.6749216908
      112.4296950000    -1236.8789471066     1838.1854333127    -3076.2981733719    -1236.8789471066
      112.5711160000    -1238.7164379426     1834.6572706941    -3076.3556643821    -1238.7164379426
      112.7125370000    -1253.8026695454     1805.4939650890    -3072.2533238698    -1253.8026695454
      112.8539580000    -1290.3352093696     1755.7721692398    -3071.8385810825    -1290.3352093696
      112.9953790000    -1342.1285783114     1706.5693686033    -3071.4221681572    -1342.1285783114
      113.1368000000    -1378.3797188608     1688.5689406753    -3073.4679020260    -1378.3797188608
      113.2782210000    -1375.5053319049     1717.8435009038    -3079.0559516519    -1375.5053319049
      113.4196420000    -1330.6870433702     1775.0121256256    -3077.6627215196    -1330.6870433702
      113.5610630000    -1278.2723296539     1824.8691628395    -3080.4002614319    -1278.2723296539
      113.7024840000    -1237.0053471484     1858.2621856667    -3077.4103387224    -1237.0053471484
      113.8439050000    -1220.2055413153     1847.3618972573    -3079.1006403629    -1220.2055413153
      113.9853260000    -1263.4802273145     1776.2639786163    -3078.4748818194    -1263.4802273145
      114.1267470000    -1350.0221584247     1682.2714670242    -3075.5415746769    -1350.0221584247
      114.2681680000    -1419.6013813913     1633.9197537182    -3069.9695990728    -1419.6013813913
      114.4095890000    -1437.0125539510     1636.9389601930    -3065.3525085156    -1437.0125539510
      114.5510100000    -1412.7943304340     1669.5989403874    -3065.7557614902    -1412.7943304340
      114.6924310000    -1380.6423982032     1698.3424850447    -3066.1238555782    -1380.6423982032
      114.8338520000    -1361.9594725209     1706.9979358865    -3067.0161150231    -1361.9594725209
      114.9752730000    -1364.3246265507     1695.6169348068    -3066.9807846416    -1364.3246265507
      115.1166940000    -1385.0566754658     1670.8778060546    -3070.3040290515    -1385.0566754658
      115.2581150000    -1415.8808258115     1634.5948988128    -3066.5418012466    -1415.8808258115
      115.3995360000    -1455.3477162170     1585.9358622783    -3066.1203263859    -1455.3477162170
      115.5409570000    -1505.4467856766     1533.1309638132    -3058.6540592205    -1505.4467856766
      115.6823780000    -1540.5318498127     1509.8132927966    -3058.4766110220    -1540.5318498127
      115.8237990000    -1540.5731135420     1535.1370500990    -3058.7898189651    -1540.5731135420
      115.9652200000    -1488.1648951154     1614.3711149107    -3059.6532616103    -1488.1648951154
      116.1066410000    -1388.9860402549     1730.7320819773    -3060.9032477720    -1388.9860402549
      116.2480620000    -1269.0376388408     1850.5057938837    -3062.2018475121    -1269.0376388408
      116.3894830000    -1164.6531672476     1940.2825852904    -3066.4483810305    -1164.6531672476
      116.5309040000    -1097.1021252416     1989.7490541314    -3067.0564895645    -1097.1021252416
      116.6723250000    -1074.0924868002     1988.8726330833    -3067.1579934664    -1074.0924868002
      116.8137460000    -1094.0812704831     1957.3667936099    -3068.7199888603    -1094.0812704831
      116.9551670000    -1133.8454607157     1909.2387671288    -3064.7903385015    -1133.8454607157
      117.0965880000    -1186.3621516625     1845.8352515636    -3070.3508209412    -1186.3621516625
      117.2380090000    -1256.2339563709     1776.1493121632    -3065.8730966692    -1256.2339563709
      117.3794300000    -1327.8741432212     1700.2770133300    -3065.1888298637    -1327.8741432212
      117.5208510000    -1400.0560974977     1637.7423511461    -3067.9652805676    -1400.0560974977
      117.6622720000    -1431.2592888500     1630.9328624067    -3066.9385338023    -1431.2592888500
      117.8036930000    -1435.7268059587     1636.0279112073    -3070.7897664718    -1435.7268059587
      117.9451140000    -1429.6582767472     1643.7462979374    -3070.9410705762    -1429.6582767472
      118.0865350000    -1432.1360022557     1629.6809777237    -3070.8725745343    -1432.1360022557
      118.2279560000    -1458.1899012825     1592.9725868427    -3070.5722409283    -1458.1899012825
      118.3693770000    -1499.1889533263     1551.1721515499    -3070.2150615086    -1499.1889533263
      118.5107980000    -1530.8526758466     1533.2832790218    -3067.0802301945    -1530.8526758466
      118.6522190000    -1523.5907563298     1560.5455564218    -3067.4163086652    -1523.5907563298
      118.7936400000    -1477.9093656717     1622.7934577355    -3068.1112407682    -1477.9093656717
      118.9350610000    -1408.4804365874     1697.1553312997    -3070.5019539575    -1408.4804365874
      119.0764820000    -1339.4878584920     1763.1705086119    -3071.6484429476    -1339.4878584920
      119.2179030000    -1283.7753450363     1820.9715771658    -3077.9216861089    -1283.7753450363
      119.3593240000    -1229.0993043890     1871.2587833907    -3082.1457655357    -1229.0993043890
      119.5007450000    -1187.6387930954     1920.9189425421    -3084.3779837306    -1187.6387930954
      119.6421660000    -1135.3483145372     1974.6986531629    -3081.0220928674    -1135.3483145372
      119.7835870000    -1083.0505029609     2017.5397820086    -3081.5646644052    -1083.0505029609
      119.9250080000    -1051.7426308831     2041.6174847810    -3083.3953454918    -1051.7426308831
      120.0664290000    -1037.6028914838     2047.6924325112    -3083.5708998500    -1037.6028914838
      120.2078500000    -1037.4029662944     2041.4080396283    -3079.9021841540    -1037.4029662944
      120.3492710000    -1048.7540511559     2017.8335695402    -3081.5249584749    -1048.7540511559
      120.4906920000    -1087.7337493270     1963.3916128962    -3081.0850925786    -1087.7337493270
      120.6321130000    -1160.3604101226     1877.3881492893    -3086.9165407273    -1160.3604101226
      120.7735340000    -1251.7388557458     1791.6781878436    -3084.3725617821    -1251.7388557458
      120.9149550000    -1326.4975661957     1729.8087952166    -3083.8301819173    -1326.4975661957
      121.0563760000    -1370.0806704663     1702.9335793911    -3083.6370220601    -1370.0806704663
      121.1977970000    -1385.4066980347     1694.0212817402    -3083.6251835770    -1385.4066980347
      121.3392180000    -1393.2975727313     1687.2978816154    -3083.4078524333    -1393.2975727313
      121.4806390000    -1409.9099235698     1654.9493917181    -3083.1583245946    -1409.9099235698
      121.6220600000    -1454.2541220492     1600.9821401949    -3082.6850223842    -1454.2541220492
      121.7634810000    -1509.0731572688     1548.9846427472    -3082.2246384811    -1509.0731572688
      121.9049020000    -1547.7951935938     1526.9279170025    -3082.0614794193    -1547.7951935938
      122.0463230000    -1546.1594929249     1553.3757875440    -3082.3880659925    -1546.1594929249
      122.1877440000    -1496.3346450089     1622.4852310166    -3079.4752829886    -1496.3346450089
      122.3291650000    -1413.6945810679     1707.6874212383    -3078.5617113740    -1413.6945810679
      122.4705860000    -1336.7703510035     1777.0873944061    -3077.7944187581    -1336.7703510035
      122.6120070000    -1276.6084913053     1820.3152624144    -3078.3213843031    -1276.6084913053
      122.7534280000    -1245.8647684307     1848.9476695650    -3081.1451300634    -1245.8647684307
      122.8948490000    -1213.1419554911     1886.8149599898    -3081.6232970012    -1213.1419554911
      123.0362700000    -1175.8814778772     1927.3693008938    -3082.2091520355    -1175.8814778772
      123.1776910000    -1145.4433412108     1942.6156320184    -3087.5658543909    -1145.4433412108
      123.3191120000    -1158.8868709355     1904.9612043340    -3087.2900417397    -1158.8868709355
      123.4605330000    -1227.9353571466     1803.2182368449    -3086.3599756558    -1227.9353571466
      123.6019540000    -1357.1785377563     1649.3541614226    -3084.8887607689    -1357.1785377563
      123.7433750000    -1510.3653586840     1509.0778855915    -3081.3005184838    -1510.3653586840
      123.8847960000    -1620.6040472091     1422.4424180873    -3080.4765573708    -1620.6040472091
      124.0262170000    -1671.0764278066     1410.3031648730    -3080.3988725517    -1671.0764278066
      124.1676380000    -1641.3722906544     1480.0724155626    -3081.1521756353    -1641.3722906544
      124.3090590000    -1543.5854216752     1603.3060146347    -3085.8950181305    -1543.5854216752
      124.4504800000    -1420.5605940266     1720.9175898717    -3083.3609913699    -1420.5605940266
      124.5919010000    -1326.8087007400     1774.8395373271    -3083.9952087625    -1326.8087007400
      124.7333220000    -1321.1647286839     1733.8242604928    -3083.2299004942    -1321.1647286839
      124.8747430000    -1398.0558243975     1640.1118642072    -3086.1804160660    -1398.0558243975
      125.0161640000    -1489.9457779290     1560.7332928804    -3083.1186474843    -1489.9457779290
      125.1575850000    -1522.0248243331     1577.3689088090    -3083.3464348601    -1522.0248243331
      125.2990060000    -1461.2446655459     1682.3088552456    -3086.3489001493    -1461.2446655459
      125.4404270000    -1332.9559204309     1824.4344892710    -3087.8686808652    -1332.9559204309
      125.5818480000    -1200.3196643255     1938.6932010128    -3088.6479887330    -1200.3196643255
      125.7232690000    -1128.6058953034     1958.8867860042    -3083.2238805809    -1128.6058953034
      125.8646900000    -1158.2839206199     1874.5833899678    -3081.0925687289    -1158.2839206199
      126.0061110000    -1283.4767998200     1709.8099346941    -3075.9111108958    -1283.4767998200
      126.1475320000    -1459.4797289864     1523.4659882138    -3071.8829281151    -1459.4797289864
      126.2889530000    -1626.4179768823     1379.1394418416    -3070.4741344654    -1626.4179768823
      126.4303740000    -1723.7536187738     1329.8350312406    -3066.1839746151    -1723.7536187738
      126.5717950000    -1719.3122463879     1376.9525497198    -3066.6988904817    -1719.3122463879
      126.7132160000    -1639.6185051604     1484.2697070065    -3065.8037709658    -1639.6185051604
      126.8546370000    -1517.2176570867     1610.1869618110    -3067.1399099311    -1517.2176570867
      126.9960580000    -1405.5492245377     1702.6674493052    -3064.8579356828    -1405.5492245377
      127.1374790000    -1338.2774514614     1735.0334092366    -3063.1932727754    -1338.2774514614
      127.2789000000    -1338.4332120289     1713.9726198595    -3067.0933609026    -1338.4332120289
      127.4203210000    -1381.0154056116     1659.6576677456    -3071.6288050772    -1381.0154056116
      127.5617420000    -1441.3547747560     1601.9745199914    -3071.1172239974    -1441.3547747560
      127.7031630000    -1492.4609888294     1558.7896786409    -3068.9319549299    -1492.4609888294
      127.8445840000    -1519.8866296024     1543.7761377226    -3071.7986358067    -1519.8866296024
      127.9860050000    -1527.0886770188     1548.9488259529    -3071.9127271728    -1527.0886770188
      128.1274260000    -1512.7008468653     1572.1520902929    -3072.2106393874    -1512.7008468653
      128.2688470000    -1480.4138058240     1608.5045832333    -3069.2127140900    -1480.4138058240
      128.4102680000    -1440.1483848115     1644.3641362081    -3066.4484681250    -1440.1483848115
      128.5516890000    -1413.4297538904     1660.1205369995    -3070.1704277074    -1413.4297538904
      128.6931100000    -1410.4280544550     1656.0302769760    -3070.2045709615    -1410.4280544550
      128.8345310000    -1420.1580410808     1648.9185045464    -3072.2070197072    -1420.1580410808
      128.9759520000    -1423.5662342345     1651.6566696928    -3073.0241650573    -1423.5662342345
      129.1173730000    -1412.2744706594     1667.2070489805    -3066.9702924316    -1412.2744706594
      129.2587940000    -1387.1557566516     1692.0860931153    -3067.2982318402    -1387.1557566516
      129.4002150000    -1366.2873639028     1707.3072093660    -3067.5314349678    -1366.2873639028
      129.5416360000    -1363.5739849795     1700.8688435574    -3067.1236627212    -1363.5739849795
      129.6830570000    -1369.7622456016     1689.8321913501    -3059.8126195247    -1369.7622456016
      129.8244780000    -1385.5369006547     1649.5482159706    -3059.4843443100    -1385.5369006547
      129.9658990000    -1450.5258714993     1552.9141660094    -3055.0361628987    -1450.5258714993
      130.1073200000    -1567.5006122113     1419.2952303793    -3053.7441702986    -1567.5006122113
      130.2487410000    -1700.1127245923     1293.4769827308    -3052.5149362346    -1700.1127245923
      130.3901620000    -1800.6699933351     1229.8599457899    -3056.6164993891    -1800.6699933351
      130.5315830000    -1826.1921396216     1242.5900215058    -3056.7726745492    -1826.1921396216
      130.6730040000    -1782.0214666980     1314.5179421084    -3057.5325920217    -1782.0214666980
      130.8144250000    -1690.2102140566     1421.5146001734    -3055.4068025642    -1690.2102140566
      130.9558460000    -1580.5825364129     1525.3315621718    -3058.4960669328    -1580.5825364129
      131.0972670000    -1503.5271996391     1571.2561867278    -3057.1951643805    -1503.5271996391
      131.2386880000    -1491.5878395014     1550.4058181823    -3057.0523546548    -1491.5878395014
      131.3801090000    -1536.7973431112     1485.7056704324    -3056.4604054132    -1536.7973431112
      131.5215300000    -1607.2823163240     1415.3759466548    -3055.8022516457    -1607.2823163240
      131.6629510000    -1662.2499151116     1380.1759374851    -3055.4916633603    -1662.2499151116
      131.8043720000    -1669.9719424789     1399.5796858279    -3053.8165150390    -1669.9719424789
      131.9457930000    -1624.1403801411     1463.0060008648    -3052.6023790152    -1624.1403801411
      132.0872140000    -1556.6356527756     1524.7368097596    -3053.2851923167    -1556.6356527756
      132.2286350000    -1512.6901437247     1548.7717646693    -3053.5927479398    -1512.6901437247
      132.3700560000    -1514.5703028761     1521.5612608315    -3055.1079360353    -1514.5703028761
      132.5114770000    -1566.0745900898     1451.4433304762    -3054.4582992866    -1566.0745900898
      132.6528980000    -1647.0900720500     1362.6016243347    -3053.9858817804    -1647.0900720500
      132.7943190000    -1733.2871539811     1288.7574032322    -3056.4452107597    -1733.2871539811
      132.9357400000    -1791.0210870881     1249.3060232117    -3056.0790722434    -1791.0210870881
      133.0771610000    -1804.5187207105     1268.2431674586    -3057.9194177526    -1804.5187207105
      133.2185820000    -1742.9671173302     1367.2229752062    -3055.2653043906    -1742.9671173302
      133.3600030000    -1617.9087609659     1513.8474542494    -3058.4819533419    -1617.9087609659
      133.5014240000    -1467.9693257228     1662.7856370698    -3060.0554143627    -1467.9693257228
      133.6428450000    -1340.7376787613     1777.4082802736    -3068.1916384840    -1340.7376787613
      133.7842660000    -1260.9391307951     1831.1222138310    -3072.2966656857    -1260.9391307951
      133.9256870000    -1244.6145766408     1812.8866117548    -3072.2073084578    -1244.6145766408
      134.0671080000    -1291.4530473514     1743.5967045294    -3071.5955210759    -1291.4530473514
      134.2085290000    -1364.3905058691     1673.0613853487    -3073.3399463657    -1364.3905058691
      134.3499500000    -1425.3683549025     1627.0599251808    -3069.6851473750    -1425.3683549025
      134.4913710000    -1454.1710289106     1609.8992197474    -3073.6241542570    -1454.1710289106
      134.6327920000    -1465.6434415403     1606.6383284070    -3073.6602616810    -1465.6434415403
      134.7742130000    -1469.1167351997     1601.6532618363    -3073.6790172033    -1469.1167351997
      134.9156340000    -1470.0704461890     1603.8977440934    -3070.5212802110    -1470.0704461890
      135.0570550000    -1466.4816287329     1604.5507019328    -3072.1748750110    -1466.4816287329
      135.1984760000    -1467.6241641962     1612.9682775894    -3076.3471536669    -1467.6241641962
      135.3398970000    -1463.2550845710     1614.6726254337    -3079.2838895455    -1463.2550845710
      135.4813180000    -1474.3239482595     1598.4823079511    -3081.5382405823    -1474.3239482595
      135.6227390000    -1481.7371289345     1599.9025716770    -3081.0556733814    -1481.7371289345
      135.7641600000    -1471.4072281777     1630.9681140096    -3084.8860448731    -1471.4072281777
      135.9055810000    -1424.7291713607     1690.6189995295    -3083.0015379654    -1424.7291713607
      136.0470020000    -1357.3843260815     1768.8649042508    -3091.6688422115    -1357.3843260815
      136.1884230000    -1289.1271742791     1832.2210626691    -3089.3827095041    -1289.1271742791
      136.3298440000    -1233.9590731854     1871.1198277423    -3085.8818098988    -1233.9590731854
      136.4712650000    -1212.1535756421     1868.3050986953    -3085.9518981851    -1212.1535756421
      136.6126860000    -1237.8692101233     1821.7081772213    -3085.5765174277    -1237.8692101233
      136.7541070000    -1299.5465104203     1745.4029212126    -3081.7123382953    -1299.5465104203
      136.8955280000    -1386.0110192389     1640.2196780773    -3080.7295503935    -1386.0110192389
      137.0369490000    -1495.2804393344     1537.7902513820    -3082.7404584258    -1495.2804393344
      137.1783700000    -1594.6425813413     1442.1307817153    -3083.5992464707    -1594.6425813413
      137.3197910000    -1672.6664786595     1394.4805357150    -3085.9380518912    -1672.6664786595
      137.4612120000    -1687.3553865470     1418.2072666015    -3083.6973609066    -1687.3553865470
      137.6026330000    -1621.5548705475     1513.6346064916    -3084.7136455440    -1621.5548705475
      137.7440540000    -1512.8022342626     1631.4977558872    -3088.8254961300    -1512.8022342626
      137.8854750000    -1405.4140832691     1728.1263320182    -3088.4348282832    -1405.4140832691
      138.0268960000    -1333.0657472289     1774.8184081978    -3088.2436898490    -1333.0657472289
      138.1683170000    -1313.2330597580     1766.2859677528    -3088.2463028951    -1313.2330597580
      138.3097380000    -1344.9019216879     1715.6591959591    -3087.8192021888    -1344.9019216879
      138.4511590000    -1406.1085160748     1646.0691627691    -3087.1933709597    -1406.1085160748
      138.5925800000    -1479.6831188155     1573.3746272484    -3089.7579324518    -1479.6831188155
      138.7340010000    -1553.1758995462     1507.1143217414    -3093.6225438449    -1553.1758995462
      138.8754220000    -1620.0844252894     1438.7129721298    -3091.6560333128    -1620.0844252894
      139.0168430000    -1680.6653187397     1384.4807279563    -3088.2933900105    -1680.6653187397
      139.1582640000    -1716.3442687082     1366.2291987932    -3088.1523377347    -1716.3442687082
      139.2996850000    -1713.8154288143     1386.7516353120    -3084.7727269087    -1713.8154288143
      139.4411060000    -1677.0481579820     1427.1365727611    -3085.2301683515    -1677.0481579820
      139.5825270000    -1647.2663689199     1448.5173032743    -3087.8597529262    -1647.2663689199
